Fecha;Producto;Cantidad;Precio Unitario;Vendedor;Residencia;Ruta;Edad;Años_Experiencia;Horas_en_venta
26/1/2018;Producto 0003;160;1688;Vendedor 005;Alajuela;Limón;49;13;2,85
26/1/2018;Producto 0010;138;1088;Vendedor 005;Puntarenas;Puntarenas;57;27;3,333333333
26/1/2018;Producto 0011;227;2935;Vendedor 005;Heredia;Heredia;40;12;6,7
26/1/2018;Producto 0019;242;3504;Vendedor 003;Cartago;Alajuela;32;8;3,883333333
26/1/2018;Producto 0003;244;1688;Vendedor 005;Puntarenas;Heredia;55;23;3,4
26/1/2018;Producto 0011;210;2935;Vendedor 001;Puntarenas;San José;56;26;3,5
26/1/2018;Producto 0004;57;1309;Vendedor 003;Guanacaste;San José;29;3;0,65
26/1/2018;Producto 0016;182;1631;Vendedor 003;San José;Alajuela;45;17;5,25
26/1/2018;Producto 0017;41;1335;Vendedor 003;Puntarenas;Guanacaste;53;12;5,8
26/1/2018;Producto 0009;133;2885;Vendedor 004;Limón;Limón;58;34;2,916666667
26/1/2018;Producto 0009;77;2885;Vendedor 005;Alajuela;Alajuela;53;32;5,566666667
26/1/2018;Producto 0016;134;1631;Vendedor 005;San José;Alajuela;27;1;6,8
26/1/2018;Producto 0005;121;1043;Vendedor 002;Alajuela;San José;50;11;4,333333333
26/1/2018;Producto 0012;57;4594;Vendedor 001;Guanacaste;Heredia;38;5;3,15
26/1/2018;Producto 0007;30;4311;Vendedor 004;Cartago;Limón;55;34;0,766666667
26/1/2018;Producto 0001;195;3702;Vendedor 005;Guanacaste;Cartago;39;11;5,533333333
26/1/2018;Producto 0018;68;3109;Vendedor 001;Cartago;Heredia;61;22;6,833333333
26/1/2018;Producto 0015;47;2783;Vendedor 001;Puntarenas;Puntarenas;32;2;6,483333333
26/1/2018;Producto 0008;51;1031;Vendedor 002;Puntarenas;Puntarenas;35;5;1,683333333
26/1/2018;Producto 0009;250;2885;Vendedor 002;San José;Heredia;33;7;3,483333333
26/1/2018;Producto 0017;229;1335;Vendedor 004;Limón;Guanacaste;51;31;3,016666667
26/1/2018;Producto 0010;162;1088;Vendedor 004;San José;Cartago;46;22;5,733333333
26/1/2018;Producto 0015;17;2783;Vendedor 001;Heredia;Alajuela;63;33;4,266666667
26/1/2018;Producto 0005;202;1043;Vendedor 004;San José;Heredia;57;16;0,55
26/1/2018;Producto 0007;68;4311;Vendedor 002;Limón;Limón;38;17;2,316666667
26/1/2018;Producto 0002;186;2468;Vendedor 004;Cartago;Cartago;47;26;3,15
27/1/2018;Producto 0017;156;1335;Vendedor 001;Guanacaste;Guanacaste;53;14;1
27/1/2018;Producto 0004;234;1309;Vendedor 005;Alajuela;Guanacaste;67;33;2,316666667
27/1/2018;Producto 0004;201;1309;Vendedor 004;San José;Heredia;34;14;2,233333333
27/1/2018;Producto 0005;112;1043;Vendedor 002;Limón;Heredia;72;37;2,9
27/1/2018;Producto 0012;222;4594;Vendedor 002;Heredia;Limón;23;2;6,766666667
27/1/2018;Producto 0008;62;1031;Vendedor 003;Limón;Puntarenas;43;5;1,933333333
27/1/2018;Producto 0012;61;4594;Vendedor 001;Cartago;Heredia;65;25;6,666666667
27/1/2018;Producto 0007;22;4311;Vendedor 004;Limón;San José;55;21;1,083333333
27/1/2018;Producto 0018;142;3109;Vendedor 002;Puntarenas;Guanacaste;25;6;2,666666667
27/1/2018;Producto 0015;39;2783;Vendedor 003;Limón;Guanacaste;48;28;3,866666667
27/1/2018;Producto 0017;52;1335;Vendedor 001;Limón;Guanacaste;42;6;0,533333333
27/1/2018;Producto 0008;39;1031;Vendedor 001;Guanacaste;Cartago;23;3;1,65
27/1/2018;Producto 0017;170;1335;Vendedor 003;Guanacaste;Alajuela;52;14;5,683333333
27/1/2018;Producto 0010;134;1088;Vendedor 005;San José;Cartago;55;19;6,766666667
27/1/2018;Producto 0002;129;2468;Vendedor 002;Limón;Alajuela;48;27;4,766666667
27/1/2018;Producto 0010;232;1088;Vendedor 002;Puntarenas;San José;25;7;6,8
27/1/2018;Producto 0002;118;2468;Vendedor 002;Puntarenas;San José;51;21;2,283333333
27/1/2018;Producto 0002;159;2468;Vendedor 001;Limón;Puntarenas;52;16;3,6
27/1/2018;Producto 0012;159;4594;Vendedor 001;Cartago;San José;21;2;1,683333333
27/1/2018;Producto 0009;115;2885;Vendedor 005;San José;Puntarenas;63;22;2,283333333
27/1/2018;Producto 0011;118;2935;Vendedor 002;Alajuela;Cartago;39;14;1,3
27/1/2018;Producto 0005;136;1043;Vendedor 001;San José;Guanacaste;58;18;1,083333333
27/1/2018;Producto 0009;14;2885;Vendedor 002;Heredia;Puntarenas;33;1;6,2
27/1/2018;Producto 0007;101;4311;Vendedor 001;Heredia;Limón;39;17;5,733333333
27/1/2018;Producto 0005;221;1043;Vendedor 002;Guanacaste;Heredia;22;2;3,666666667
27/1/2018;Producto 0019;178;3504;Vendedor 003;Limón;Limón;48;20;3,816666667
27/1/2018;Producto 0003;13;1688;Vendedor 003;Limón;Alajuela;41;4;5,333333333
27/1/2018;Producto 0001;190;3702;Vendedor 002;Limón;Alajuela;49;14;2,233333333
27/1/2018;Producto 0018;226;3109;Vendedor 002;Cartago;Limón;45;23;2,966666667
27/1/2018;Producto 0015;148;2783;Vendedor 005;Heredia;San José;68;28;6,9
27/1/2018;Producto 0017;40;1335;Vendedor 001;Puntarenas;Cartago;44;18;5,333333333
27/1/2018;Producto 0003;182;1688;Vendedor 003;Puntarenas;Alajuela;37;15;3,766666667
27/1/2018;Producto 0017;193;1335;Vendedor 004;Puntarenas;Cartago;38;20;3,5
27/1/2018;Producto 0018;186;3109;Vendedor 004;Limón;Limón;71;38;6,433333333
27/1/2018;Producto 0008;164;1031;Vendedor 005;Heredia;Guanacaste;58;37;5,683333333
27/1/2018;Producto 0015;175;2783;Vendedor 005;Cartago;Cartago;42;13;0,7
27/1/2018;Producto 0007;160;4311;Vendedor 004;Limón;Guanacaste;47;18;0,4
27/1/2018;Producto 0007;71;4311;Vendedor 002;Alajuela;Alajuela;21;2;0,716666667
27/1/2018;Producto 0006;142;1514;Vendedor 002;Cartago;Guanacaste;51;18;4,933333333
27/1/2018;Producto 0011;64;2935;Vendedor 003;Heredia;Puntarenas;65;35;5,8
27/1/2018;Producto 0018;40;3109;Vendedor 002;Alajuela;Puntarenas;42;23;0,85
27/1/2018;Producto 0007;132;4311;Vendedor 004;Limón;San José;66;30;5,15
27/1/2018;Producto 0017;182;1335;Vendedor 003;San José;Limón;53;12;3,616666667
27/1/2018;Producto 0013;208;3066;Vendedor 001;Puntarenas;Cartago;46;8;1,35
27/1/2018;Producto 0015;135;2783;Vendedor 002;Puntarenas;Cartago;28;3;6,816666667
27/1/2018;Producto 0018;84;3109;Vendedor 002;Cartago;Cartago;34;12;0,216666667
27/1/2018;Producto 0020;101;1201;Vendedor 001;Alajuela;Guanacaste;54;36;5,283333333
27/1/2018;Producto 0011;25;2935;Vendedor 005;Limón;San José;41;6;4,966666667
27/1/2018;Producto 0006;241;1514;Vendedor 001;Heredia;San José;32;8;3,1
27/1/2018;Producto 0016;71;1631;Vendedor 001;San José;Puntarenas;49;14;1,4
27/1/2018;Producto 0005;141;1043;Vendedor 004;Puntarenas;Cartago;21;3;4,366666667
27/1/2018;Producto 0015;150;2783;Vendedor 003;Guanacaste;Limón;28;6;5,283333333
27/1/2018;Producto 0016;4;1631;Vendedor 002;San José;Limón;58;33;0,533333333
27/1/2018;Producto 0004;174;1309;Vendedor 001;Limón;Guanacaste;45;26;4,866666667
27/1/2018;Producto 0010;181;1088;Vendedor 001;San José;Guanacaste;41;16;3,2
27/1/2018;Producto 0013;131;3066;Vendedor 004;Alajuela;Puntarenas;30;5;2,566666667
27/1/2018;Producto 0006;103;1514;Vendedor 003;Guanacaste;San José;34;2;3,183333333
27/1/2018;Producto 0018;47;3109;Vendedor 001;Limón;San José;78;38;6,933333333
27/1/2018;Producto 0016;237;1631;Vendedor 001;Guanacaste;San José;63;36;1,783333333
27/1/2018;Producto 0016;132;1631;Vendedor 004;Heredia;Cartago;66;25;6
27/1/2018;Producto 0010;101;1088;Vendedor 002;Alajuela;Heredia;62;25;3,55
27/1/2018;Producto 0014;194;3653;Vendedor 001;Limón;Heredia;26;5;0,366666667
27/1/2018;Producto 0001;27;3702;Vendedor 004;Heredia;Guanacaste;49;12;6,2
27/1/2018;Producto 0012;222;4594;Vendedor 004;Guanacaste;Guanacaste;51;31;5,4
27/1/2018;Producto 0006;228;1514;Vendedor 005;Puntarenas;Guanacaste;42;16;1,366666667
27/1/2018;Producto 0003;146;1688;Vendedor 002;San José;Cartago;40;17;3,6
27/1/2018;Producto 0014;249;3653;Vendedor 003;Cartago;Guanacaste;27;1;2,3
27/1/2018;Producto 0017;131;1335;Vendedor 004;Limón;Cartago;70;37;5,166666667
28/1/2018;Producto 0003;170;1688;Vendedor 001;Limón;San José;33;1;4,333333333
28/1/2018;Producto 0008;20;1031;Vendedor 001;Heredia;San José;48;28;5,783333333
28/1/2018;Producto 0003;212;1688;Vendedor 001;Alajuela;Cartago;48;17;6,783333333
28/1/2018;Producto 0015;199;2783;Vendedor 002;Limón;San José;44;26;3,5
28/1/2018;Producto 0010;105;1088;Vendedor 003;Heredia;Cartago;47;15;6,95
28/1/2018;Producto 0010;169;1088;Vendedor 005;Guanacaste;San José;51;24;0,8
28/1/2018;Producto 0003;145;1688;Vendedor 002;San José;Guanacaste;47;20;5,35
28/1/2018;Producto 0020;11;1201;Vendedor 001;Alajuela;Guanacaste;30;7;1,65
28/1/2018;Producto 0018;138;3109;Vendedor 002;Puntarenas;Heredia;54;35;5,65
28/1/2018;Producto 0016;89;1631;Vendedor 003;Alajuela;Alajuela;70;29;5,816666667
28/1/2018;Producto 0004;92;1309;Vendedor 004;Alajuela;Heredia;60;21;3,55
28/1/2018;Producto 0002;24;2468;Vendedor 003;Puntarenas;Heredia;36;18;1,3
28/1/2018;Producto 0004;112;1309;Vendedor 002;Alajuela;Cartago;34;4;3,433333333
28/1/2018;Producto 0009;129;2885;Vendedor 005;Guanacaste;Alajuela;44;20;2,216666667
28/1/2018;Producto 0018;14;3109;Vendedor 004;Alajuela;San José;54;27;4,216666667
28/1/2018;Producto 0010;144;1088;Vendedor 003;San José;Puntarenas;29;5;0,2
28/1/2018;Producto 0014;4;3653;Vendedor 004;Cartago;Puntarenas;51;22;1,783333333
28/1/2018;Producto 0020;228;1201;Vendedor 003;Limón;San José;53;26;3,116666667
28/1/2018;Producto 0018;206;3109;Vendedor 005;Alajuela;Alajuela;70;36;4,033333333
28/1/2018;Producto 0010;104;1088;Vendedor 002;San José;Alajuela;49;11;3,083333333
28/1/2018;Producto 0012;12;4594;Vendedor 005;Heredia;Puntarenas;68;37;2,866666667
28/1/2018;Producto 0009;27;2885;Vendedor 005;Alajuela;Guanacaste;61;32;5,9
28/1/2018;Producto 0018;79;3109;Vendedor 003;Cartago;Alajuela;52;32;6,866666667
28/1/2018;Producto 0014;29;3653;Vendedor 001;Puntarenas;Limón;44;17;4,033333333
28/1/2018;Producto 0019;27;3504;Vendedor 004;Guanacaste;San José;61;28;0,733333333
28/1/2018;Producto 0012;51;4594;Vendedor 002;Puntarenas;Guanacaste;51;24;0,466666667
28/1/2018;Producto 0012;12;4594;Vendedor 003;San José;Guanacaste;47;29;4,583333333
28/1/2018;Producto 0003;151;1688;Vendedor 002;Heredia;Puntarenas;49;20;6,583333333
28/1/2018;Producto 0010;118;1088;Vendedor 003;Cartago;Puntarenas;53;33;2,666666667
28/1/2018;Producto 0006;31;1514;Vendedor 005;Limón;Cartago;28;6;4,266666667
28/1/2018;Producto 0008;66;1031;Vendedor 004;Limón;Guanacaste;39;15;3,133333333
28/1/2018;Producto 0003;114;1688;Vendedor 005;Alajuela;Guanacaste;50;12;6,2
28/1/2018;Producto 0020;104;1201;Vendedor 002;Limón;Alajuela;64;24;5,35
28/1/2018;Producto 0015;89;2783;Vendedor 001;Puntarenas;Cartago;44;11;0,95
28/1/2018;Producto 0003;179;1688;Vendedor 005;Heredia;Guanacaste;33;1;6,1
28/1/2018;Producto 0014;152;3653;Vendedor 005;Alajuela;Heredia;71;35;3,983333333
28/1/2018;Producto 0006;130;1514;Vendedor 003;Alajuela;Heredia;39;11;2,65
28/1/2018;Producto 0018;60;3109;Vendedor 004;Heredia;San José;31;1;2,25
28/1/2018;Producto 0018;112;3109;Vendedor 002;Guanacaste;Guanacaste;42;22;1,85
28/1/2018;Producto 0006;89;1514;Vendedor 003;Guanacaste;Cartago;45;14;3,666666667
28/1/2018;Producto 0006;112;1514;Vendedor 005;San José;Heredia;45;13;2,116666667
28/1/2018;Producto 0019;35;3504;Vendedor 002;Guanacaste;Alajuela;45;21;4,1
28/1/2018;Producto 0001;131;3702;Vendedor 001;Alajuela;Heredia;38;18;1,533333333
28/1/2018;Producto 0017;109;1335;Vendedor 005;Cartago;Puntarenas;49;15;1,366666667
28/1/2018;Producto 0002;173;2468;Vendedor 005;Puntarenas;Limón;33;15;3,133333333
28/1/2018;Producto 0004;55;1309;Vendedor 004;Cartago;Heredia;40;13;5,2
28/1/2018;Producto 0019;242;3504;Vendedor 004;Limón;Heredia;46;13;3,55
28/1/2018;Producto 0001;186;3702;Vendedor 004;Limón;Alajuela;38;1;5,633333333
28/1/2018;Producto 0018;53;3109;Vendedor 003;Limón;Limón;56;36;4,65
28/1/2018;Producto 0011;67;2935;Vendedor 003;Heredia;Cartago;56;35;6,933333333
28/1/2018;Producto 0018;240;3109;Vendedor 001;Guanacaste;Guanacaste;49;24;2,35
28/1/2018;Producto 0018;157;3109;Vendedor 002;Puntarenas;Heredia;41;19;6,533333333
28/1/2018;Producto 0002;189;2468;Vendedor 001;Limón;San José;63;38;1,283333333
28/1/2018;Producto 0020;246;1201;Vendedor 004;Puntarenas;Limón;45;8;3,083333333
28/1/2018;Producto 0011;242;2935;Vendedor 002;Puntarenas;Alajuela;42;13;1,066666667
28/1/2018;Producto 0020;28;1201;Vendedor 002;San José;Guanacaste;30;9;5,283333333
28/1/2018;Producto 0016;65;1631;Vendedor 002;Puntarenas;San José;71;38;6,916666667
28/1/2018;Producto 0015;102;2783;Vendedor 004;Cartago;Limón;55;14;6,55
28/1/2018;Producto 0009;107;2885;Vendedor 004;Puntarenas;Guanacaste;52;20;1,133333333
28/1/2018;Producto 0009;155;2885;Vendedor 004;Guanacaste;Guanacaste;66;34;2,433333333
28/1/2018;Producto 0010;166;1088;Vendedor 003;Guanacaste;San José;50;12;5,416666667
28/1/2018;Producto 0009;198;2885;Vendedor 004;Limón;San José;33;5;3,516666667
28/1/2018;Producto 0003;39;1688;Vendedor 005;Limón;Guanacaste;48;10;1,233333333
28/1/2018;Producto 0004;129;1309;Vendedor 004;Limón;Alajuela;42;5;4,483333333
28/1/2018;Producto 0018;28;3109;Vendedor 004;Puntarenas;San José;47;29;0,2
28/1/2018;Producto 0017;13;1335;Vendedor 003;San José;Alajuela;52;22;6,783333333
28/1/2018;Producto 0020;62;1201;Vendedor 001;Alajuela;Heredia;49;11;5,333333333
28/1/2018;Producto 0007;223;4311;Vendedor 001;Heredia;Guanacaste;57;22;2,383333333
28/1/2018;Producto 0001;218;3702;Vendedor 001;Alajuela;Cartago;38;18;3,1
28/1/2018;Producto 0004;7;1309;Vendedor 001;Alajuela;Guanacaste;72;37;4,45
28/1/2018;Producto 0006;138;1514;Vendedor 003;Limón;Alajuela;56;18;5,716666667
28/1/2018;Producto 0010;195;1088;Vendedor 005;Puntarenas;Alajuela;37;3;5,4
29/1/2018;Producto 0018;248;3109;Vendedor 004;Puntarenas;Alajuela;48;20;6,6
29/1/2018;Producto 0008;123;1031;Vendedor 001;Heredia;Heredia;51;25;1,233333333
29/1/2018;Producto 0017;196;1335;Vendedor 002;Guanacaste;San José;46;18;4,466666667
29/1/2018;Producto 0014;220;3653;Vendedor 003;Puntarenas;Heredia;35;12;4,3
29/1/2018;Producto 0006;64;1514;Vendedor 003;Puntarenas;Puntarenas;47;14;6,383333333
29/1/2018;Producto 0013;31;3066;Vendedor 004;Cartago;Limón;63;22;1,666666667
29/1/2018;Producto 0010;8;1088;Vendedor 005;San José;Puntarenas;53;29;0,616666667
29/1/2018;Producto 0015;202;2783;Vendedor 001;Heredia;Alajuela;59;23;4,816666667
29/1/2018;Producto 0004;187;1309;Vendedor 002;Puntarenas;Heredia;63;34;4,95
29/1/2018;Producto 0009;198;2885;Vendedor 002;Guanacaste;San José;61;37;1,616666667
29/1/2018;Producto 0014;54;3653;Vendedor 004;Heredia;Puntarenas;36;5;5,283333333
29/1/2018;Producto 0005;14;1043;Vendedor 004;Heredia;Cartago;50;26;0,833333333
29/1/2018;Producto 0009;71;2885;Vendedor 003;Puntarenas;Guanacaste;51;12;2,233333333
29/1/2018;Producto 0010;199;1088;Vendedor 004;Limón;Limón;56;38;5,783333333
29/1/2018;Producto 0004;217;1309;Vendedor 004;Limón;Limón;44;18;3,833333333
29/1/2018;Producto 0006;47;1514;Vendedor 003;Guanacaste;Heredia;72;31;1,8
29/1/2018;Producto 0009;167;2885;Vendedor 001;San José;Limón;71;36;1,266666667
29/1/2018;Producto 0006;217;1514;Vendedor 005;Puntarenas;Alajuela;57;35;0,533333333
29/1/2018;Producto 0016;61;1631;Vendedor 005;San José;Limón;46;9;0,216666667
29/1/2018;Producto 0013;248;3066;Vendedor 005;San José;Heredia;41;12;0,683333333
29/1/2018;Producto 0019;70;3504;Vendedor 005;Puntarenas;Alajuela;60;30;0,35
29/1/2018;Producto 0012;193;4594;Vendedor 002;San José;Guanacaste;58;21;6,733333333
29/1/2018;Producto 0009;31;2885;Vendedor 003;Alajuela;Puntarenas;57;31;4,5
29/1/2018;Producto 0006;221;1514;Vendedor 001;Limón;Guanacaste;76;35;0,816666667
29/1/2018;Producto 0003;86;1688;Vendedor 001;San José;Guanacaste;59;18;6,95
29/1/2018;Producto 0004;123;1309;Vendedor 005;Guanacaste;San José;50;10;1,95
29/1/2018;Producto 0010;155;1088;Vendedor 003;Cartago;Limón;45;11;3,55
29/1/2018;Producto 0005;235;1043;Vendedor 001;Alajuela;Cartago;52;12;6,25
29/1/2018;Producto 0015;173;2783;Vendedor 003;Puntarenas;Limón;66;37;3,55
29/1/2018;Producto 0020;53;1201;Vendedor 003;Heredia;Alajuela;62;29;2,083333333
29/1/2018;Producto 0002;108;2468;Vendedor 005;Guanacaste;Cartago;28;7;1,016666667
29/1/2018;Producto 0009;124;2885;Vendedor 003;Alajuela;San José;76;37;6,316666667
29/1/2018;Producto 0013;249;3066;Vendedor 004;Puntarenas;Alajuela;39;17;2,666666667
29/1/2018;Producto 0003;52;1688;Vendedor 003;Alajuela;Limón;41;4;3,983333333
29/1/2018;Producto 0014;118;3653;Vendedor 001;Alajuela;Cartago;41;15;5,483333333
29/1/2018;Producto 0016;42;1631;Vendedor 005;Alajuela;Cartago;34;3;5,75
29/1/2018;Producto 0015;4;2783;Vendedor 003;Cartago;Guanacaste;45;17;1,483333333
29/1/2018;Producto 0001;131;3702;Vendedor 002;San José;Heredia;55;27;2,5
29/1/2018;Producto 0012;219;4594;Vendedor 002;Heredia;Alajuela;58;19;4,166666667
29/1/2018;Producto 0005;241;1043;Vendedor 005;Limón;Guanacaste;48;13;3,433333333
29/1/2018;Producto 0020;227;1201;Vendedor 003;Alajuela;Puntarenas;51;28;5,35
29/1/2018;Producto 0016;91;1631;Vendedor 005;Alajuela;San José;42;7;6,616666667
29/1/2018;Producto 0003;245;1688;Vendedor 004;Heredia;Puntarenas;48;28;5,75
29/1/2018;Producto 0014;194;3653;Vendedor 005;Limón;Heredia;49;18;1,033333333
29/1/2018;Producto 0003;225;1688;Vendedor 001;Limón;Limón;31;11;1,8
30/1/2018;Producto 0017;201;1335;Vendedor 004;Guanacaste;Cartago;43;19;3,833333333
30/1/2018;Producto 0010;33;1088;Vendedor 003;San José;Heredia;54;21;0,966666667
30/1/2018;Producto 0005;211;1043;Vendedor 004;Puntarenas;San José;69;35;1,766666667
30/1/2018;Producto 0007;187;4311;Vendedor 004;Cartago;Limón;38;6;0,766666667
30/1/2018;Producto 0004;100;1309;Vendedor 004;Alajuela;Alajuela;49;17;1,216666667
30/1/2018;Producto 0019;190;3504;Vendedor 004;Heredia;Limón;53;23;6,4
30/1/2018;Producto 0010;122;1088;Vendedor 003;Puntarenas;Alajuela;31;1;0,716666667
30/1/2018;Producto 0017;57;1335;Vendedor 003;Guanacaste;Limón;33;11;0,25
30/1/2018;Producto 0005;38;1043;Vendedor 005;Puntarenas;Heredia;66;25;0,966666667
30/1/2018;Producto 0006;110;1514;Vendedor 003;Heredia;Cartago;42;11;5,05
30/1/2018;Producto 0006;36;1514;Vendedor 001;Heredia;San José;50;11;1,033333333
30/1/2018;Producto 0018;153;3109;Vendedor 001;Heredia;Puntarenas;51;29;2,083333333
30/1/2018;Producto 0002;141;2468;Vendedor 001;Guanacaste;Heredia;29;3;2,983333333
30/1/2018;Producto 0003;244;1688;Vendedor 001;Guanacaste;Guanacaste;73;33;2,283333333
30/1/2018;Producto 0014;28;3653;Vendedor 003;San José;Alajuela;33;13;2,683333333
30/1/2018;Producto 0013;118;3066;Vendedor 004;Limón;Guanacaste;66;35;2,683333333
30/1/2018;Producto 0001;131;3702;Vendedor 004;Cartago;Cartago;36;16;0,833333333
30/1/2018;Producto 0005;82;1043;Vendedor 003;Limón;Puntarenas;55;35;1,8
30/1/2018;Producto 0012;246;4594;Vendedor 004;San José;Alajuela;46;16;0,383333333
30/1/2018;Producto 0002;184;2468;Vendedor 003;San José;Puntarenas;70;30;2,416666667
30/1/2018;Producto 0012;102;4594;Vendedor 005;Heredia;Heredia;67;28;6,1
30/1/2018;Producto 0020;126;1201;Vendedor 004;Heredia;Alajuela;67;36;3,566666667
30/1/2018;Producto 0003;142;1688;Vendedor 003;Alajuela;Limón;60;33;6,85
30/1/2018;Producto 0007;219;4311;Vendedor 005;Cartago;Heredia;47;19;2,383333333
30/1/2018;Producto 0002;16;2468;Vendedor 001;Guanacaste;Puntarenas;51;21;3,433333333
30/1/2018;Producto 0020;208;1201;Vendedor 001;Limón;Puntarenas;26;3;2,766666667
30/1/2018;Producto 0006;243;1514;Vendedor 001;Puntarenas;Puntarenas;59;20;4,7
30/1/2018;Producto 0014;147;3653;Vendedor 005;Limón;Cartago;61;23;0,416666667
30/1/2018;Producto 0001;158;3702;Vendedor 003;San José;Cartago;45;26;6,216666667
30/1/2018;Producto 0004;206;1309;Vendedor 002;San José;Limón;37;3;1,183333333
30/1/2018;Producto 0001;37;3702;Vendedor 002;Alajuela;Puntarenas;44;15;6,35
30/1/2018;Producto 0016;5;1631;Vendedor 004;Cartago;Alajuela;36;7;3,283333333
30/1/2018;Producto 0013;215;3066;Vendedor 003;Alajuela;Heredia;33;11;6,516666667
30/1/2018;Producto 0002;219;2468;Vendedor 001;Guanacaste;Guanacaste;53;22;5,15
30/1/2018;Producto 0016;29;1631;Vendedor 001;Puntarenas;Guanacaste;55;37;0,35
30/1/2018;Producto 0008;109;1031;Vendedor 001;Puntarenas;Alajuela;49;20;2,35
30/1/2018;Producto 0002;25;2468;Vendedor 003;Cartago;Limón;73;33;0,316666667
30/1/2018;Producto 0013;212;3066;Vendedor 001;Limón;Heredia;71;32;3,266666667
30/1/2018;Producto 0005;58;1043;Vendedor 004;San José;Heredia;69;35;6,6
30/1/2018;Producto 0008;123;1031;Vendedor 005;Cartago;Limón;40;8;6,2
30/1/2018;Producto 0015;146;2783;Vendedor 003;Limón;Heredia;47;11;6,95
30/1/2018;Producto 0005;181;1043;Vendedor 005;Limón;Cartago;36;6;3,1
30/1/2018;Producto 0018;148;3109;Vendedor 004;Limón;Puntarenas;58;21;4,8
30/1/2018;Producto 0006;63;1514;Vendedor 001;Cartago;Alajuela;45;15;2,133333333
30/1/2018;Producto 0007;7;4311;Vendedor 003;Limón;Cartago;45;5;2,433333333
30/1/2018;Producto 0013;39;3066;Vendedor 002;Limón;Guanacaste;44;15;3,933333333
30/1/2018;Producto 0011;11;2935;Vendedor 005;Alajuela;Alajuela;45;8;4,183333333
30/1/2018;Producto 0005;103;1043;Vendedor 001;Puntarenas;Limón;66;30;0,483333333
30/1/2018;Producto 0012;11;4594;Vendedor 002;Limón;Cartago;32;1;1,65
30/1/2018;Producto 0011;172;2935;Vendedor 002;Limón;Heredia;46;18;0,45
30/1/2018;Producto 0009;13;2885;Vendedor 003;San José;Heredia;45;21;4,483333333
30/1/2018;Producto 0018;88;3109;Vendedor 004;Alajuela;Alajuela;59;26;2,4
30/1/2018;Producto 0002;11;2468;Vendedor 005;Cartago;Guanacaste;28;5;6,633333333
30/1/2018;Producto 0019;51;3504;Vendedor 003;San José;Limón;43;19;2,633333333
30/1/2018;Producto 0015;167;2783;Vendedor 003;Puntarenas;Cartago;47;6;4,8
30/1/2018;Producto 0002;141;2468;Vendedor 001;Alajuela;Cartago;50;16;4,433333333
